transaction_id,customer_id,items,date,time,persona,customer_loyalty,store_location,payment_method
TXN_000019,CUST_0129,Outdoor Furniture;Honey;Cereal;Milk;Garden Hose;Solar Lights;Flower Pots;Yogurt;Plant Fertilizer;Eggs;Deodorant,2025-01-24,17:30,Home Cook,regular,Store C,Credit Card
TXN_000020,CUST_0060,Deodorant;Body Wash,2025-05-18,19:30,Fashion Conscious,regular,Store C,Debit Card
TXN_000021,CUST_0092,Shampoo;Vitamins;Converse All Stars;Resistance Bands;Ray-Ban Sunglasses,2025-03-06,12:09,Fashion Conscious,regular,Online,Credit Card
TXN_000022,CUST_0039,Quinoa;Game of Thrones;Bread;The Great Gatsby,2025-07-23,19:35,Book Lover,regular,Store B,Credit Card
TXN_000023,CUST_0102,Biography;Milk,2025-04-16,19:33,Book Lover,regular,Online,Credit Card
TXN_000024,CUST_0219,Snowboard;Tennis Balls;Surfboard;Running Shoes;Resistance Bands;Shampoo;Tennis Racket,2025-02-02,08:44,Fitness Enthusiast,vip,Store A,Debit Card
TXN_000025,CUST_0030,Kindle;Power Bank;Graphics Card RTX 4070;USB-C Cable;Gaming Keyboard;PlayStation 5;AirPods Pro,2025-03-16,11:42,Tech Enthusiast,regular,Store A,Cash
TXN_000026,CUST_0035,Conditioner,2025-04-23,17:55,Fitness Enthusiast,vip,Store B,Credit Card
TXN_000027,CUST_0116,Makeup Kit,2025-04-15,07:19,Fashion Conscious,vip,Store C,Debit Card
TXN_000028,CUST_0238,Tomato Sauce;The Great Gatsby;Orange Juice,2025-04-16,07:33,Book Lover,new,Online,Debit Card
TXN_000029,CUST_0021,Adidas Ultraboost;Dumbbells,2025-03-25,13:12,Fashion Conscious,new,Store B,Credit Card
TXN_000030,CUST_0122,Gaming Keyboard;PlayStation 5;Wireless Charger,2025-02-22,11:34,Tech Enthusiast,new,Online,Credit Card
TXN_000031,CUST_0035,Soccer Ball;Fitness Tracker;Mountain Bike;Tennis Racket,2025-02-19,14:40,Fitness Enthusiast,vip,Store A,Credit Card
TXN_000032,CUST_0107,Yoga Mat,2025-05-15,11:37,Fitness Enthusiast,new,Online,Credit Card
TXN_000033,CUST_0122,USB-C Cable;External SSD;Nintendo Switch;Dell XPS 13;Gaming Keyboard,2025-04-24,17:18,Tech Enthusiast,new,Online,Cash
TXN_000034,CUST_0100,Dumbbells;Yoga Mat;Moisturizer;Vitamins;Toothpaste;Uniqlo Sweater;Body Wash,2025-06-07,12:53,Fashion Conscious,new,Store A,Mobile Payment
TXN_000035,CUST_0164,Graphics Card RTX 4070;Power Bank,2025-04-02,23:31,Tech Enthusiast,regular,Store A,Credit Card
TXN_000036,CUST_0089,Twilight;Self-Help Book;Quinoa;Milk,2025-05-21,20:46,Book Lover,regular,Store C,Debit Card
TXN_000037,CUST_0036,iPad Mini;Sony WH-1000XM5,2025-06-12,08:13,Tech Enthusiast,regular,Store B,Credit Card
TXN_000038,CUST_0070,Yogurt;Cereal,2025-06-11,17:29,Book Lover,new,Store C,Credit Card
TXN_000039,CUST_0195,Cheese;Peanut Butter;Fruits,2025-06-28,16:28,Book Lover,new,Store A,Credit Card
TXN_000040,CUST_0076,Mystery Novel,2025-05-08,15:05,Book Lover,regular,Store B,Credit Card
TXN_000041,CUST_0012,Toothpaste;Vitamins;Supplement Pills,2025-05-10,11:34,Fashion Conscious,new,Store C,Credit Card
TXN_000042,CUST_0149,Plant Fertilizer;Lawn Mower;Olive Oil;Green Tea;Flower Pots;Solar Lights;Quinoa;Garden Hose,2025-02-19,05:56,Home Cook,regular,Store B,Credit Card
TXN_000043,CUST_0214,Conditioner;Gap Jeans;Vans Old Skool;Fitness Tracker,2025-04-03,12:54,Fashion Conscious,vip,Store C,Credit Card
TXN_000044,CUST_0032,Vitamins;Tommy Hilfiger Jacket;Uniqlo Sweater;Under Armour T-Shirt,2025-02-05,11:32,Fashion Conscious,regular,Store C,Debit Card
TXN_000045,CUST_0096,"Skincare Set;Microsoft Surface;Nike Hoodie;Makeup Kit;Smart TV 55""",2025-06-26,22:08,General Shopper,regular,Store A,Cash
TXN_000046,CUST_0067,Graphics Card RTX 4070,2025-02-26,11:50,Tech Enthusiast,regular,Store C,Credit Card
TXN_000047,CUST_0151,Face Cream,2025-05-28,18:14,Fitness Enthusiast,new,Online,Mobile Payment
TXN_000048,CUST_0206,Deodorant;Toothpaste,2025-03-13,20:41,Fitness Enthusiast,new,Online,Credit Card
TXN_000049,CUST_0100,Polo Ralph Lauren Shirt;Face Cream;Under Armour T-Shirt,2025-03-06,07:43,Fashion Conscious,new,Store C,Debit Card
TXN_000050,CUST_0107,Water Bottle,2025-04-16,15:08,Fitness Enthusiast,new,Online,Credit Card
TXN_000051,CUST_0190,Chicken Breast;Romance Novel;Tomato Sauce;Pasta;To Kill a Mockingbird;Butter,2025-05-22,14:15,Book Lover,regular,Store A,Cash
TXN_000052,CUST_0041,Conditioner,2025-03-12,11:21,Fashion Conscious,new,Store B,Mobile Payment
TXN_000053,CUST_0104,Lawn Mower;Toaster;Quinoa;Green Tea;Rice Cooker;Organic Coffee;Flower Pots;Fruits;Butter;Bread;Olive Oil;Food Processor,2025-03-12,10:14,Home Cook,regular,Store A,Debit Card
TXN_000054,CUST_0079,Sleeping Bag,2025-06-08,19:15,Fitness Enthusiast,new,Store C,Credit Card
TXN_000055,CUST_0124,Tennis Balls;Gym Bag;Moisturizer;Fitness Tracker,2025-04-25,14:21,Fitness Enthusiast,new,Store C,Mobile Payment
TXN_000056,CUST_0225,Kindle;Apple Watch;Gaming Keyboard;iPad,2025-04-26,12:25,Tech Enthusiast,regular,Store B,Credit Card
TXN_000057,CUST_0122,Samsung Galaxy S24;4K Monitor;Gaming Keyboard;Power Bank,2025-02-20,20:04,Tech Enthusiast,new,Store C,Mobile Payment
TXN_000058,CUST_0030,Dell XPS 13;Xbox Series X;Nintendo Switch;iPhone 15,2025-06-30,05:08,Tech Enthusiast,regular,Store C,Credit Card
TXN_000059,CUST_0210,Makeup Kit;Fitness Tracker,2025-04-30,21:35,Fashion Conscious,regular,Online,Credit Card
TXN_000060,CUST_0123,Converse All Stars;Hair Dryer;Calvin Klein Underwear;Fitness Tracker,2025-02-06,16:23,Fashion Conscious,new,Store B,Credit Card
TXN_000061,CUST_0157,Vitamins;Moisturizer,2025-06-10,18:32,Fashion Conscious,regular,Store C,Credit Card
TXN_000062,CUST_0241,Rice,2025-06-28,11:01,Book Lover,regular,Online,Debit Card
TXN_000063,CUST_0095,Polo Ralph Lauren Shirt;Ray-Ban Sunglasses;Calvin Klein Underwear;Tommy Hilfiger Jacket;Protein Powder;Nike Air Max;Electric Toothbrush,2025-05-19,20:55,Fashion Conscious,regular,Store C,Credit Card
TXN_000064,CUST_0137,Power Bank;Graphics Card RTX 4070;Apple Watch;Webcam;4K Monitor;Gaming Keyboard;Nintendo Switch;Kindle,2025-07-20,07:20,Tech Enthusiast,new,Store B,Debit Card
TXN_000065,CUST_0019,Calvin Klein Underwear;Vitamins;Converse All Stars;Polo Ralph Lauren Shirt;Ray-Ban Sunglasses;Toothpaste,2025-04-23,16:51,Fashion Conscious,regular,Store A,Cash
TXN_000066,CUST_0027,USB-C Cable;Graphics Card RTX 4070,2025-03-02,10:56,Tech Enthusiast,vip,Store A,Credit Card
TXN_000067,CUST_0008,Honey;Cheese;Salmon,2025-05-07,10:07,Book Lover,regular,Store B,Credit Card
TXN_000068,CUST_0101,Game of Thrones;Conditioner,2025-06-28,12:33,Book Lover,new,Online,Credit Card
TXN_000069,CUST_0073,4K Monitor,2025-05-16,14:26,Tech Enthusiast,vip,Store C,Debit Card
TXN_000070,CUST_0175,Science Fiction Novel;The Great Gatsby;Romance Novel,2025-02-16,18:56,Book Lover,new,Store B,Mobile Payment
TXN_000071,CUST_0244,Adidas Ultraboost;Uniqlo Sweater;Skincare Set;Nike Socks;Polo Ralph Lauren Shirt;Ray-Ban Sunglasses;Adidas Track Pants;Champion Hoodie,2025-04-29,15:15,Fashion Conscious,new,Store B,Debit Card
TXN_000072,CUST_0155,Hair Dryer;Skincare Set;Body Wash;Shampoo;Protein Powder;Nike Air Max;Nike Hoodie,2025-03-14,16:06,Fashion Conscious,regular,Online,Credit Card
TXN_000073,CUST_0093,Nintendo Switch;External SSD;MacBook Pro;iPad Mini,2025-02-05,23:16,Tech Enthusiast,regular,Online,Credit Card
TXN_000074,CUST_0123,Body Wash;Hair Dryer;Shampoo;Tommy Hilfiger Jacket;Toothpaste,2025-06-01,15:28,Fashion Conscious,new,Store C,Debit Card
TXN_000075,CUST_0089,Organic Coffee;Biography;Art Book;Orange Juice,2025-02-18,14:24,Book Lover,regular,Store A,Cash
TXN_000076,CUST_0019,Nike Hoodie;H&M T-Shirt;Under Armour T-Shirt,2025-06-11,02:51,Fashion Conscious,regular,Store A,Credit Card
TXN_000077,CUST_0059,Perfume;Fishing Rod;Vitamins;Conditioner;Mountain Bike;Fitness Tracker,2025-02-23,17:45,Fitness Enthusiast,vip,Store B,Credit Card
TXN_000078,CUST_0123,Uniqlo Sweater;Polo Ralph Lauren Shirt;Champion Hoodie;Levi's Jeans;Tommy Hilfiger Jacket;Ray-Ban Sunglasses;Yoga Mat;Under Armour T-Shirt,2025-02-03,17:19,Fashion Conscious,new,Online,Debit Card
TXN_000079,CUST_0063,Bluetooth Speaker;Wireless Charger;MacBook Pro;iPad Mini;RAM 16GB,2025-04-03,13:28,Tech Enthusiast,regular,Store B,Credit Card
TXN_000080,CUST_0161,Yogurt;Orange Juice;Eggs;Peanut Butter,2025-05-13,15:05,Home Cook,vip,Store A,Debit Card
TXN_000081,CUST_0195,Dark Chocolate;Organic Coffee;Rice;Quinoa;Magazine,2025-03-27,09:08,Book Lover,new,Online,Credit Card
TXN_000082,CUST_0164,USB-C Cable;Gaming Mouse;Apple Watch;RAM 16GB;Webcam,2025-03-22,19:57,Tech Enthusiast,regular,Store C,Credit Card
TXN_000083,CUST_0117,Apple Watch,2025-06-28,17:27,Tech Enthusiast,vip,Store C,Credit Card
TXN_000084,CUST_0100,Protein Powder;Tommy Hilfiger Jacket;Champion Hoodie,2025-06-01,14:29,Fashion Conscious,new,Store A,Debit Card
TXN_000085,CUST_0000,Swimming Goggles;Basketball,2025-02-02,16:29,Fitness Enthusiast,regular,Online,Debit Card
TXN_000086,CUST_0050,Honey;Pride and Prejudice,2025-03-05,12:49,Book Lover,new,Online,Credit Card
TXN_000087,CUST_0064,Zara Dress;Vitamins;Adidas Track Pants;Calvin Klein Underwear;Polo Ralph Lauren Shirt;Ray-Ban Sunglasses;Electric Toothbrush;Conditioner,2025-05-29,15:35,Fashion Conscious,regular,Store A,Debit Card
TXN_000088,CUST_0095,Calvin Klein Underwear;Perfume;Toothpaste;Under Armour T-Shirt,2025-06-25,19:14,Fashion Conscious,regular,Store A,Mobile Payment
TXN_000089,CUST_0100,Uniqlo Sweater;Skincare Set;Nike Socks,2025-06-27,09:11,Fashion Conscious,new,Store C,Debit Card
TXN_000090,CUST_0017,iPhone 15,2025-02-24,16:17,Tech Enthusiast,new,Store B,Credit Card
TXN_000091,CUST_0057,Game of Thrones;Magazine,2025-07-16,06:13,Book Lover,new,Online,Credit Card
TXN_000092,CUST_0152,Golf Balls;Resistance Bands;Yoga Mat;Tennis Balls;Ski Equipment;Basketball;Olive Oil,2025-02-27,20:34,Fitness Enthusiast,new,Store C,Cash
TXN_000093,CUST_0078,To Kill a Mockingbird;Science Fiction Novel,2025-05-28,10:36,Book Lover,regular,Online,Credit Card
TXN_000094,CUST_0123,Vans Old Skool;Gap Jeans;Moisturizer;Adidas Ultraboost;Dumbbells,2025-02-16,08:50,Fashion Conscious,new,Store B,Credit Card
TXN_000095,CUST_0040,Golf Clubs,2025-04-27,08:39,Fitness Enthusiast,regular,Online,Cash
TXN_000096,CUST_0044,Ski Equipment;Bread,2025-06-17,13:05,Fitness Enthusiast,regular,Store B,Credit Card
TXN_000097,CUST_0220,Dumbbells;Nike Socks;Fitness Tracker;Nike Air Max;Perfume,2025-02-01,19:12,Fashion Conscious,regular,Store C,Credit Card
TXN_000098,CUST_0112,Eggs;Milk;Flower Pots;Toaster;Garden Hose;Cereal;Rice Cooker;Lawn Mower;Moisturizer,2025-06-17,14:21,Home Cook,regular,Store A,Credit Card
TXN_000099,CUST_0205,Olive Oil;Twilight,2025-05-27,20:40,Book Lover,vip,Store B,Mobile Payment
TXN_000100,CUST_0195,Harry Potter Series;History Book;Biography;Dark Chocolate;Game of Thrones,2025-03-21,17:19,Book Lover,new,Store A,Debit Card
TXN_000101,CUST_0054,iPad;External SSD;Gaming Mouse;PlayStation 5;Apple Watch;Graphics Card RTX 4070;Rice,2025-03-14,17:14,Tech Enthusiast,vip,Online,Credit Card
TXN_000102,CUST_0232,Backpack;Hiking Boots;Golf Clubs;Golf Balls;Basketball;Gym Bag;Salmon,2025-07-02,06:24,Fitness Enthusiast,regular,Store B,Debit Card
TXN_000103,CUST_0042,Garden Tools Set;Stand Mixer;Orange Juice;Food Processor;Blender;Toaster,2025-07-22,09:28,Home Cook,regular,Store A,Credit Card
TXN_000104,CUST_0224,Vegetables;Toaster;Garden Hose,2025-02-21,15:21,General Shopper,regular,Store A,Credit Card
TXN_000105,CUST_0119,Mountain Bike;Gym Bag;Vitamins;Backpack,2025-01-26,10:18,Fitness Enthusiast,new,Online,Cash
TXN_000106,CUST_0098,Camping Tent,2025-02-19,19:38,Fitness Enthusiast,new,Store B,Mobile Payment
TXN_000107,CUST_0244,Nike Socks;Nike Air Max;Adidas Ultraboost;Dumbbells,2025-03-25,10:37,Fashion Conscious,new,Store B,Credit Card
TXN_000108,CUST_0042,Tomato Sauce;Garden Hose;Green Tea;Patio Umbrella;Plant Fertilizer;Chicken Breast;Eggs;Shampoo,2025-05-07,12:21,Home Cook,regular,Store C,Debit Card
TXN_000109,CUST_0087,Nuts Mix;Cereal,2025-07-09,13:19,Home Cook,regular,Store C,Credit Card
TXN_000110,CUST_0091,Under Armour T-Shirt;Nike Hoodie;Deodorant,2025-05-15,17:24,Fashion Conscious,new,Online,Mobile Payment
TXN_000111,CUST_0024,Salmon;Twilight;1984,2025-04-10,00:38,Book Lover,vip,Store C,Debit Card
TXN_000112,CUST_0122,Sony WH-1000XM5;AirPods Pro;Apple Watch;iPhone 15;Wireless Charger;Nintendo Switch,2025-03-11,15:49,Tech Enthusiast,new,Online,Credit Card
TXN_000113,CUST_0124,Moisturizer;Yoga Mat;Deodorant;Protein Bars,2025-06-18,20:04,Fitness Enthusiast,new,Store C,Debit Card
TXN_000114,CUST_0026,Nike Hoodie;Dumbbells,2025-06-04,17:03,Fashion Conscious,regular,Online,Credit Card
TXN_000115,CUST_0071,Eggs;Cheese,2025-05-15,09:29,Book Lover,new,Store C,Cash
TXN_000116,CUST_0016,Eggs;Lawn Mower;Butter;Blender;Electric Kettle;Chicken Breast;Fruits;Patio Umbrella;Orange Juice;Garden Hose;Solar Lights;BBQ Grill,2025-05-01,13:49,Home Cook,vip,Online,Debit Card
TXN_000117,CUST_0084,Vitamins;Bike Helmet;Backpack;Mountain Bike;Toothpaste;Yoga Mat;Perfume,2025-05-21,14:49,Fitness Enthusiast,new,Store B,Debit Card
TXN_000118,CUST_0089,To Kill a Mockingbird;Game of Thrones;Fruits;Resistance Bands,2025-04-23,17:42,Book Lover,regular,Store A,Cash
TXN_000119,CUST_0071,Biography;Mystery Novel;Rice;Self-Help Book,2025-02-24,12:07,Book Lover,new,Store A,Debit Card
TXN_000120,CUST_0030,PlayStation 5;iPad;Sony WH-1000XM5,2025-04-22,04:50,Tech Enthusiast,regular,Online,Mobile Payment
TXN_000121,CUST_0099,Dark Chocolate;Olive Oil;Garden Tools Set;Garden Hose;Lawn Mower;Yogurt;Milk,2025-04-30,07:32,Home Cook,new,Online,Credit Card
TXN_000122,CUST_0172,Food Processor;Instant Pot;Air Fryer;Garden Tools Set;Chicken Breast;Toaster;Lawn Mower,2025-01-29,14:26,Home Cook,regular,Store C,Cash
TXN_000123,CUST_0187,Makeup Kit;Yoga Mat;Perfume;Resistance Bands,2025-06-26,22:21,Fashion Conscious,regular,Online,Cash
TXN_000124,CUST_0246,Game of Thrones;Science Fiction Novel;Chicken Breast,2025-07-13,22:35,Book Lover,new,Store A,Debit Card
TXN_000125,CUST_0010,Vans Old Skool;Hair Dryer;Calvin Klein Underwear;Vitamins;Skincare Set;Protein Powder;Body Wash,2025-02-20,13:14,Fashion Conscious,regular,Store C,Mobile Payment
TXN_000126,CUST_0034,Nike Socks;Perfume,2025-03-26,16:17,Fashion Conscious,new,Store A,Credit Card
TXN_000127,CUST_0071,Eggs;Peanut Butter;History Book,2025-05-22,18:11,Book Lover,new,Online,Cash
TXN_000128,CUST_0106,Nike Air Max;Resistance Bands;Yoga Mat;Shampoo,2025-07-09,09:01,Fashion Conscious,regular,Store C,Credit Card
TXN_000129,CUST_0011,Perfume;Supplement Pills;Conditioner,2025-03-22,14:58,Fitness Enthusiast,new,Store A,Debit Card
TXN_000130,CUST_0075,Supplement Pills,2025-06-14,17:23,General Shopper,new,Store B,Mobile Payment
TXN_000131,CUST_0146,Polo Ralph Lauren Shirt;Tommy Hilfiger Jacket;Ray-Ban Sunglasses;Under Armour T-Shirt;Levi's Jeans;Gap Jeans;Nike Hoodie,2025-02-06,17:58,Fashion Conscious,vip,Store C,Mobile Payment
TXN_000132,CUST_0131,Vitamins;Body Wash;Gym Bag;Makeup Kit;Resistance Bands,2025-05-21,16:19,Fitness Enthusiast,regular,Store A,Credit Card
TXN_000133,CUST_0106,Nike Socks;Nike Air Max;Champion Hoodie,2025-02-02,17:57,Fashion Conscious,regular,Store C,Credit Card
TXN_000134,CUST_0243,Tennis Balls;Tennis Racket;Sunscreen,2025-02-14,19:03,Fitness Enthusiast,regular,Store A,Debit Card
TXN_000135,CUST_0196,Nike Socks;Dumbbells;Toothpaste,2025-03-19,19:32,Fashion Conscious,new,Online,Cash
TXN_000136,CUST_0054,Gaming Keyboard;4K Monitor,2025-04-26,17:20,Tech Enthusiast,vip,Store A,Mobile Payment
TXN_000137,CUST_0137,Dell XPS 13;Apple Watch;iPhone 15;Bluetooth Speaker,2025-05-10,19:39,Tech Enthusiast,new,Online,Debit Card
TXN_000138,CUST_0035,Conditioner;Tennis Balls;Makeup Kit;Fishing Rod,2025-03-17,10:20,Fitness Enthusiast,vip,Store C,Credit Card
TXN_000139,CUST_0015,MacBook Pro,2025-07-16,11:24,Tech Enthusiast,new,Store C,Cash
TXN_000140,CUST_0174,Flower Pots;Garden Tools Set;Eggs;Green Tea;Garden Hose;Chicken Breast;Rice Cooker;Vegetables;Nuts Mix,2025-06-26,16:15,Home Cook,regular,Store C,Credit Card
TXN_000141,CUST_0084,Perfume;Camping Tent,2025-06-26,11:52,Fitness Enthusiast,new,Store C,Debit Card
TXN_000142,CUST_0044,Conditioner;Swimming Goggles;Basketball;Skincare Set;Fitness Tracker;Dumbbells,2025-05-02,11:12,Fitness Enthusiast,regular,Store B,Mobile Payment
TXN_000143,CUST_0110,Resistance Bands;Electric Toothbrush;Adidas Track Pants,2025-02-27,16:22,Fashion Conscious,vip,Store A,Debit Card
TXN_000144,CUST_0116,Sunscreen;Hair Dryer,2025-07-10,16:20,Fashion Conscious,vip,Store B,Cash
TXN_000145,CUST_0092,Moisturizer;Skincare Set,2025-07-23,11:37,Fashion Conscious,regular,Store C,Credit Card
TXN_000146,CUST_0097,Conditioner;Vans Old Skool;Calvin Klein Underwear;Skincare Set,2025-04-05,11:23,Fashion Conscious,vip,Store B,Mobile Payment
TXN_000147,CUST_0197,Snowboard;Body Wash;Camping Tent,2025-07-12,09:41,Fitness Enthusiast,new,Online,Debit Card
TXN_000148,CUST_0181,Skincare Set;Nike Socks;Nike Air Max;Makeup Kit;Electric Toothbrush,2025-02-27,12:38,Fashion Conscious,regular,Online,Mobile Payment
TXN_000149,CUST_0216,Chicken Breast;BBQ Grill;Cheese;Protein Bars;Patio Umbrella;Microwave;Food Processor;Plant Fertilizer;Lawn Mower;Butter;Conditioner,2025-02-20,16:19,Home Cook,vip,Store A,Mobile Payment
TXN_000150,CUST_0116,Conditioner;Calvin Klein Underwear,2025-05-22,11:20,Fashion Conscious,vip,Store A,Credit Card
TXN_000151,CUST_0101,Salmon;Pride and Prejudice;Tomato Sauce;Harry Potter Series,2025-07-16,17:18,Book Lover,new,Online,Credit Card
TXN_000152,CUST_0194,Samsung Galaxy S24;Calvin Klein Underwear;Polo Ralph Lauren Shirt,2025-05-04,18:30,General Shopper,regular,Online,Debit Card
TXN_000153,CUST_0121,Electric Toothbrush;Orange Juice,2025-04-08,17:57,Fitness Enthusiast,new,Store A,Debit Card
TXN_000154,CUST_0200,Calvin Klein Underwear;Body Wash,2025-05-29,12:42,Fashion Conscious,regular,Store C,Credit Card
TXN_000155,CUST_0052,Game of Thrones;Under Armour T-Shirt;Levi's Jeans;The Great Gatsby;To Kill a Mockingbird;Art Book;Magazine,2025-05-26,17:54,General Shopper,regular,Online,Mobile Payment
TXN_000156,CUST_0071,Magazine;Tomato Sauce;Science Fiction Novel;The Great Gatsby,2025-04-21,16:00,Book Lover,new,Online,Credit Card
TXN_000157,CUST_0073,MacBook Pro,2025-04-11,13:01,Tech Enthusiast,vip,Store B,Debit Card
TXN_000158,CUST_0021,Vitamins;Polo Ralph Lauren Shirt;Nike Hoodie;Under Armour T-Shirt;Levi's Jeans;Vans Old Skool;Ray-Ban Sunglasses;Deodorant,2025-06-11,17:16,Fashion Conscious,new,Store A,Cash
TXN_000159,CUST_0047,"Power Bank;Graphics Card RTX 4070;MacBook Pro;External SSD;Smart TV 55"";Webcam;Samsung Galaxy S24;Dell XPS 13;iPad Mini",2025-05-07,07:50,Tech Enthusiast,vip,Store B,Mobile Payment
TXN_000160,CUST_0140,Garden Tools Set;Nuts Mix;Quinoa;Eggs;Salmon;Food Processor;Cheese;Yogurt;Olive Oil;Honey,2025-07-23,18:23,Home Cook,regular,Store B,Debit Card
TXN_000161,CUST_0020,Body Wash;Snowboard;Fishing Rod,2025-07-16,01:39,Fitness Enthusiast,vip,Online,Debit Card
TXN_000162,CUST_0211,BBQ Grill;Microwave;Green Tea;Toaster,2025-07-23,14:50,Home Cook,regular,Online,Credit Card
TXN_000163,CUST_0234,Pride and Prejudice;Magazine;Nuts Mix,2025-04-26,17:39,Book Lover,regular,Store A,Mobile Payment
TXN_000164,CUST_0024,Salmon,2025-04-15,11:24,Book Lover,vip,Store C,Credit Card
TXN_000165,CUST_0025,Butter;Yogurt;Pasta,2025-02-10,17:31,General Shopper,new,Store A,Debit Card
TXN_000166,CUST_0244,Polo Ralph Lauren Shirt;Resistance Bands;Dumbbells,2025-07-02,21:29,Fashion Conscious,new,Online,Credit Card
TXN_000167,CUST_0041,Converse All Stars;Supplement Pills;Calvin Klein Underwear;Nike Hoodie;Fitness Tracker;Protein Powder;Tommy Hilfiger Jacket,2025-06-06,18:52,Fashion Conscious,new,Store A,Debit Card
TXN_000168,CUST_0056,Sony WH-1000XM5,2025-07-22,20:41,General Shopper,regular,Store C,Credit Card
TXN_000169,CUST_0077,Running Shoes,2025-03-05,10:03,Fitness Enthusiast,new,Store A,Mobile Payment
TXN_000170,CUST_0048,Polo Ralph Lauren Shirt;Adidas Ultraboost;Ray-Ban Sunglasses;Resistance Bands,2025-01-24,08:45,Fashion Conscious,vip,Store C,Credit Card
TXN_000171,CUST_0201,Green Tea;Toaster;Microwave,2025-03-22,13:28,Home Cook,regular,Store A,Debit Card
TXN_000172,CUST_0005,Deodorant;Converse All Stars;Skincare Set;Vans Old Skool;Nike Socks;Uniqlo Sweater,2025-03-02,14:10,Fashion Conscious,regular,Store A,Mobile Payment
TXN_000173,CUST_0123,Converse All Stars;Moisturizer;Resistance Bands;Gap Jeans,2025-02-04,13:22,Fashion Conscious,new,Store A,Credit Card
TXN_000174,CUST_0105,Backpack;Body Wash;Sleeping Bag,2025-03-14,12:12,Fitness Enthusiast,regular,Store A,Debit Card
TXN_000175,CUST_0168,Nintendo Switch;Apple Watch,2025-03-06,13:54,Tech Enthusiast,regular,Store B,Credit Card
TXN_000176,CUST_0043,"iPad Mini;Dell XPS 13;Smart TV 55"";Apple Watch",2025-04-30,22:55,Tech Enthusiast,new,Online,Mobile Payment
TXN_000177,CUST_0154,Rice Cooker;Fruits;Bread;Garden Tools Set;Electric Kettle;Pasta;Quinoa,2025-02-28,05:35,Home Cook,regular,Store B,Cash
TXN_000178,CUST_0147,Skincare Set;Levi's Jeans;Tommy Hilfiger Jacket;Resistance Bands,2025-04-20,09:13,Fashion Conscious,regular,Online,Debit Card
